PartnerId,CustomerId,CustomerName,MpnId,OrderId,SubscriptionId,SyndicationPartnerSubscriptionNumber,OfferId,DurableOfferId,OfferName,SubscriptionStartDate,SubscriptionEndDate,ChargeStartDate,ChargeEndDate,ChargeType,UnitPrice,Quantity,Amount,TotalOtherDiscount,Subtotal,Tax,TotalForCustomer,Currency,DomainName,SubscriptionName,SubscriptionDescription,BillingCycleType
f7f66891-a582-418d-999e-cb1be5354253,c7583b19-db38-4a30-9cf3-7af6380f5e6d,Padnos,1473062,5.68579E+17,GqJKewAAAAAAAAEA,5aa25afb-ddda-4d09-a8a3-53d62152560d,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,12/03/2020,12/03/2021,04/05/2020,04/05/2020,Cycle instance prorate,0.53,155,82.67,0,82.67,0,82.67,USD,padnos365.onmicrosoft.com,Office 365 Enterprise E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c7583b19-db38-4a30-9cf3-7af6380f5e6d,Padnos,1473062,5.68579E+17,GqJKewAAAAAAAAEA,5aa25afb-ddda-4d09-a8a3-53d62152560d,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,12/03/2020,12/03/2021,05/05/2020,11/05/2020,Cycle instance prorate,3.73,156,582.4,0,582.4,0,582.4,USD,padnos365.onmicrosoft.com,Office 365 Enterprise E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c7583b19-db38-4a30-9cf3-7af6380f5e6d,Padnos,1473062,5.68579E+17,GqJKewAAAAAAAAEA,5aa25afb-ddda-4d09-a8a3-53d62152560d,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,12/03/2020,12/03/2021,12/04/2020,11/05/2020,Cycle instance prorate,-16,154,-2464,0,-2464,0,-2464,USD,padnos365.onmicrosoft.com,Office 365 Enterprise E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,44d0f81e-7c72-4280-939b-04f1c7dd11c1,Tri-Star Technologies INC.,1473062,5.68579E+17,z3IwgAAAAAAAAAEA,2e25da61-0a73-4bf9-820c-a665f2a0d927,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,12/08/2019,12/08/2020,12/05/2020,11/06/2020,Cycle fee,16,12,192,0,192,0,192,USD,TriStarTech.onmicrosoft.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,44d0f81e-7c72-4280-939b-04f1c7dd11c1,Tri-Star Technologies INC.,1473062,5.68579E+17,z3IwgAAAAAAAAAIA,ea749b5b-13b7-45dd-9c5f-68780b19740c,680fcd66-008a-435f-b66a-640dae37b306,a2706f86-868d-4048-989b-0c69e5c76b63,Office 365 Advanced Threat Protection (Plan 1),12/08/2019,12/08/2020,12/05/2020,11/06/2020,Cycle fee,1.6,12,19.2,0,19.2,0,19.2,USD,TriStarTech.onmicrosoft.com,Office 365 Advanced Threat Protection (Plan 1),Office 365 Advanced Threat Protection (Plan 1),Monthly
f7f66891-a582-418d-999e-cb1be5354253,44d0f81e-7c72-4280-939b-04f1c7dd11c1,Tri-Star Technologies INC.,1473062,5.68579E+17,W1hlgAAAAAAAAAEA,288a521d-f1dc-4bc4-95bf-f9327c32ef8a,30348a95-10f7-44b4-bb34-5eafedd4ffa0,37402a1d-0c6e-4d49-baae-0e45bd8ecb44,Enterprise Mobility + Security E5,12/08/2019,12/08/2020,12/05/2020,11/06/2020,Cycle fee,11.8,12,141.6,0,141.6,0,141.6,USD,TriStarTech.onmicrosoft.com,Enterprise Mobility + Security E5,Enterprise Mobility + Security E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,d8674a5e-c6d1-4b4f-ae69-91dad774320a,Creative Channel Services,1473062,5.68579E+17,e1osggAAAAAAAAEA,f9194c9c-152a-44a6-b9a2-dd14c8135047,10f6d058-4320-481a-bca7-2b97616c840d,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Microsoft 365 E5,12/12/2019,12/12/2020,12/05/2020,11/06/2020,Cycle fee,46,25,1150,0,1150,0,1150,USD,creativechannel.com,Microsoft 365 E5,Microsoft 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6ba51e0f-700a-4a5e-9677-8aa5ea118a8f,msgcu.org,1473062,5.68579E+17,60MIiAAAAAAAAAEA,e87c04f0-5928-4e3e-8e5a-8baada68707e,bdfa2140-d8e2-42cb-9a10-da90311a5ffb,6fbad345-b7de-42a6-b6ab-79b363d0b371,Office 365 F3,12/05/2020,12/05/2021,12/05/2020,11/06/2020,Prorate fees when purchase,3.2,1,3.2,0,3.2,0,3.2,USD,msgcuorg.onmicrosoft.com,Office 365 F3,Office 365 F3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6ba51e0f-700a-4a5e-9677-8aa5ea118a8f,msgcu.org,1473062,5.68579E+17,60MIiAAAAAAAAAIA,27d32463-ab4a-4435-9321-bf236916cd93,df84e203-4072-4878-bcea-db36213a56e2,c94271d8-b431-4a25-a3c5-a57737a1c909,Microsoft 365 Audio Conferencing,12/05/2020,12/05/2021,12/05/2020,11/06/2020,Prorate fees when purchase,4,150,600,0,600,0,600,USD,msgcuorg.onmicrosoft.com,Microsoft 365 Audio Conferencing,Microsoft 365 Audio Conferencing,Monthly
f7f66891-a582-418d-999e-cb1be5354253,ae0b33f6-2a26-4450-9481-bcce6cc55623,"BFTR, LLC - British Columbia",1473062,5.68579E+17,HapUhwAAAAAAAAEA,46734c83-b432-4e37-8fcd-aac0b5f74729,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,13/05/2020,13/05/2021,13/05/2020,12/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,CABC.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6da83b9e-a085-4c3a-9271-9f2b262956c9,Taylor and Morgan (Triple D Computers),1473062,5.68579E+17,q-iWiAAAAAAAAAEA,c698f876-f0c4-4b6b-a60a-67aba2948da4,ff1e751e-e923-423e-9791-67a8499044d4,2b3b8d2d-10aa-4be4-b5fd-7f2feb0c3091,Microsoft 365 E3,13/05/2020,13/05/2021,13/05/2020,12/06/2020,Prorate fees when purchase,25.6,30,768,0,768,0,768,USD,tmcpa.com,Microsoft 365 E3,Microsoft 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,9d73ddbe-8407-46d4-b9fb-313b482ec28f,Azure Health Bot,1473062,5.68579E+17,SXWIgAAAAAAAAAEA,ee0f60d1-b8a1-44fc-b9ce-3cbdc72c891f,e1aa4109-612a-4ecb-946b-b7b032eeac96,16c9f982-a827-4003-a88e-e75df1927f27,Azure Active Directory Premium P1,13/09/2019,13/09/2020,13/05/2020,12/06/2020,Cycle fee,4.8,3,14.4,0,14.4,0,14.4,USD,AzureHealthBot.onmicrosoft.com,Azure Active Directory Premium P1,Azure Active Directory Premium P1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,a347aa5d-33d9-440d-90ad-c7baaa4c8690,United Dental Partners,1473062,5.68579E+17,0BGocAAAAAAAAAEA,0c1ec5b2-00ea-445a-baae-c2f272008e77,004498d5-e84a-4d9d-9066-514cf4133cf4,79c29af7-3cd0-4a6f-b182-a81e31dec84e,Enterprise Mobility + Security E3,13/03/2020,13/03/2021,13/05/2020,12/06/2020,Cycle fee,7,1,7,0,7,0,7,USD,uniteddentalpartners.com,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,ad77ed82-50c3-43d8-b1db-9c43312d7de8,"BFTR, LLC - California Orange County",1473062,5.68579E+17,93QGiAAAAAAAAAEA,5ab7c306-efaa-4d5d-a5b9-84be36ce3b34,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,caoc.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,621381d6-0df9-4569-9bfc-35f64b75564f,"BFTR, LLC - New Hamp",1473062,5.68579E+17,D3PXiAAAAAAAAAEA,4d80ac5a-63f9-41b5-ac58-d05742b360e5,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,NHFTR.onmicrosoft.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,ba80c4ff-162e-49ab-ab6a-37ff9e5d03f6,"BFTR, LLC - AZ Pima County",1473062,5.68579E+17,c7CiiAAAAAAAAAEA,b545e005-4c5a-4a70-b526-da49c0330f40,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,AZPIFTR.onmicrosoft.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c365d1e2-8665-48a4-8939-86b377626deb,"BFTR, LLC - Idaho",1473062,5.68579E+17,YcNriQAAAAAAAAEA,68c5a373-b420-4cc7-ac44-9414d750a612,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,IdahoFTR.onmicrosoft.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,48823e4b-d752-4b9e-9232-d24ece881cef,Lakeside Software Systrack CE,1473062,5.68579E+17,65pSiAAAAAAAAAEA,6869c4cd-6e09-4d99-9bc8-4a480c9fc2d4,e1aa4109-612a-4ecb-946b-b7b032eeac96,16c9f982-a827-4003-a88e-e75df1927f27,Azure Active Directory Premium P1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,4.8,10,48,0,48,0,48,USD,systrackce.onmicrosoft.com,Azure Active Directory Premium P1,Azure Active Directory Premium P1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,3b2e2de8-715b-4a76-a45f-4afa0b9f4ff1,"BFTR, LLC - Dev A",1473062,5.68579E+17,#NAME?,ee6c5ac4-6bdb-4f0d-a412-5303053c303f,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,deva.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,3f50fc3d-cfff-4fe1-bb0c-b2c90d56ade7,ajax paving inc.,1473062,5.68579E+17,f7ehgQAAAAAAAAEA,0e2560e1-0975-45a9-956b-88bff30ccad2,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,14/10/2019,14/10/2020,14/05/2020,13/06/2020,Cycle fee,28.4,3,85.2,0,85.2,0,85.2,USD,ajaxpaving.com,Office 365 E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,923bdc56-bb7e-40fe-ad29-5eabe30739b6,"BFTR, LLC - Delaware",1473062,5.68579E+17,Z8NriQAAAAAAAAEA,8be93670-15b4-45c2-abf1-809438cfe254,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,DEFTR.onmicrosoft.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,ca2d1dac-7d95-45a1-9ec6-9fb408bbeee8,"BFTR, LLC - FL 18th Circuit",1473062,5.68579E+17,RbGiiAAAAAAAAAEA,89136909-e085-44e3-8fc1-41cbff417841,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,FL18FTR.onmicrosoft.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,96ebc5dd-4a63-4858-88b0-03214d0d85e0,"BFTR, LLC - Ninth Judicial Circuit Court of Florida",1473062,5.68579E+17,99HsiAAAAAAAAAEA,a2def107-ea50-450f-9b21-56fdb2733498,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,ocnjcc.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,16a2cc22-bc01-4db5-a97f-4c4c150516ee,"BFTR, LLC - MD Howard County",1473062,5.68579E+17,EXUGiAAAAAAAAAEA,32c68df7-b351-49bd-8cce-96b715edc325,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,mdhc.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,2ddb2cf0-4683-4baf-b0de-23a87b249f0a,"BFTR, LLC - Washington State King County",1473062,5.68579E+17,PeAfiAAAAAAAAAEA,8d1c42c0-215c-4108-9d4c-6b150be0fd81,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,wakc.fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,f2d8cdb8-3848-49ff-8176-a1a6df64195d,"BFTR, LLC",1473062,5.68579E+17,X7KiiAAAAAAAAAEA,83907edf-27e1-47ed-8562-e61cde5af3d1,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,14/05/2020,14/05/2021,14/05/2020,13/06/2020,Prorate fees when purchase,0,1,6.4,6.4,0,0,0,USD,fortherecordcourt.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,6cf9fda3-7705-485c-92bd-cb9521d1bd3b,Kar's Nuts,1473062,5.68579E+17,qLAqcgAAAAAAAAEA,d85b499a-905f-4ca4-8dc1-9077da2cfed7,e1aa4109-612a-4ecb-946b-b7b032eeac96,16c9f982-a827-4003-a88e-e75df1927f27,Azure Active Directory Premium P1,15/05/2020,15/05/2021,15/05/2020,14/06/2020,Prorate fee when renew,4.8,1,4.8,0,4.8,0,4.8,USD,karsnuts.com,Azure Active Directory Premium P1,Azure Active Directory Premium P1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,cd89a5af-ce48-4dba-bf05-3e0d8472b70e,"Havensight Consulting Group, LLC",1473062,5.68579E+17,tQPqgQAAAAAAAAEA,a74e97d5-2a94-4319-8d74-17d18c602351,0b069cb6-5761-45c3-8e33-1bec183ecec4,91fd106f-4b2c-4938-95ac-f54f74e9a239,Office 365 E1,15/10/2019,15/10/2020,15/05/2020,14/06/2020,Cycle fee,6.4,3,19.2,0,19.2,0,19.2,USD,havensightconsulting.com,Office 365 E1,Office 365 E1,Monthly
f7f66891-a582-418d-999e-cb1be5354253,c7583b19-db38-4a30-9cf3-7af6380f5e6d,Padnos,1473062,5.68579E+17,tibYdQAAAAAAAAEA,be262907-3972-4c14-9096-d487b654b252,3ccac4e6-7b09-4712-8ade-a278de3a4235,a56baa74-d4e3-49fd-b228-ca0b62d08bad,Project Plan 3,15/08/2019,15/08/2020,15/05/2020,14/06/2020,Cycle fee,24,8,192,0,192,0,192,USD,padnos365.onmicrosoft.com,Project Online Professional,Project Plan 3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,975b8502-285e-4631-ac0e-30bc08de2673,"Dion Leadership, LLC",1473062,5.68579E+17,DdLtggAAAAAAAAEA,43fd1673-a1a5-4a88-afb9-c696a67b0981,8efdde93-2488-45c1-9f00-4457f500eec6,61795cab-2abd-43f6-88e9-c9adae5746e0,Microsoft 365 Business Premium,15/11/2019,15/11/2020,15/05/2020,14/06/2020,Cycle fee,16,6,96,0,96,0,96,USD,dionleadership.com,Microsoft 365 Business,Microsoft 365 Business Premium,Monthly
f7f66891-a582-418d-999e-cb1be5354253,44d0f81e-7c72-4280-939b-04f1c7dd11c1,Tri-Star Technologies INC.,1473062,5.68579E+17,9XhfgAAAAAAAAAEA,e64eb3db-2bdd-431d-9b07-074ecbce5b85,d96c43f8-e0f5-4089-a337-10fd1d89a174,39504991-553b-48c2-bdf4-ea47f93bf784,Windows 10 Enterprise E3,16/09/2019,16/09/2020,16/05/2020,15/06/2020,Cycle fee,5.6,12,67.2,0,67.2,0,67.2,USD,TriStarTech.onmicrosoft.com,Windows 10 Enterprise E3,Windows 10 Enterprise E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,8412e6d2-daa5-429a-bb36-ca42c0409a5b,Archway Marketing Services,1473062,5.68579E+17,nWXOgwAAAAAAAAEA,548a20a7-9c9d-46be-9611-5b354732bb4c,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,16/12/2019,16/12/2020,16/05/2020,15/06/2020,Cycle fee,16,1000,16000,0,16000,0,16000,USD,ArchMS.onmicrosoft.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,8412e6d2-daa5-429a-bb36-ca42c0409a5b,Archway Marketing Services,1473062,5.68579E+17,nWXOgwAAAAAAAAIA,f55b86e8-c1f6-4b6c-8b03-b47a0615e444,df84e203-4072-4878-bcea-db36213a56e2,c94271d8-b431-4a25-a3c5-a57737a1c909,Microsoft 365 Audio Conferencing,09/04/2020,16/12/2020,16/05/2020,15/06/2020,Cycle fee,4,10,40,0,40,0,40,USD,ArchMS.onmicrosoft.com,Microsoft 365 Audio Conferencing,Microsoft 365 Audio Conferencing,Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAIA,27f0624f-da5f-4c45-9fc4-f93b6340fbdb,680fcd66-008a-435f-b66a-640dae37b306,a2706f86-868d-4048-989b-0c69e5c76b63,Office 365 Advanced Threat Protection (Plan 1),17/01/2020,16/01/2021,16/05/2020,15/06/2020,Cycle fee,1.6,157,251.2,0,251.2,0,251.2,USD,Hansons.com,Office 365 Advanced Threat Protection (Plan 1),Office 365 Advanced Threat Protection (Plan 1),Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAIA,27f0624f-da5f-4c45-9fc4-f93b6340fbdb,680fcd66-008a-435f-b66a-640dae37b306,a2706f86-868d-4048-989b-0c69e5c76b63,Office 365 Advanced Threat Protection (Plan 1),17/01/2020,16/01/2021,16/04/2020,28/04/2020,Cycle instance prorate,0.69,167,115.79,0,115.79,0,115.79,USD,Hansons.com,Office 365 Advanced Threat Protection (Plan 1),Office 365 Advanced Threat Protection (Plan 1),Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAIA,27f0624f-da5f-4c45-9fc4-f93b6340fbdb,680fcd66-008a-435f-b66a-640dae37b306,a2706f86-868d-4048-989b-0c69e5c76b63,Office 365 Advanced Threat Protection (Plan 1),17/01/2020,16/01/2021,29/04/2020,15/05/2020,Cycle instance prorate,0.9,157,142.35,0,142.35,0,142.35,USD,Hansons.com,Office 365 Advanced Threat Protection (Plan 1),Office 365 Advanced Threat Protection (Plan 1),Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAIA,27f0624f-da5f-4c45-9fc4-f93b6340fbdb,680fcd66-008a-435f-b66a-640dae37b306,a2706f86-868d-4048-989b-0c69e5c76b63,Office 365 Advanced Threat Protection (Plan 1),17/01/2020,16/01/2021,16/04/2020,15/05/2020,Cycle instance prorate,-1.6,167,-267.2,0,-267.2,0,-267.2,USD,Hansons.com,Office 365 Advanced Threat Protection (Plan 1),Office 365 Advanced Threat Protection (Plan 1),Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAEA,787357dc-936a-4b24-bc79-827d343da227,bdfa2140-d8e2-42cb-9a10-da90311a5ffb,6fbad345-b7de-42a6-b6ab-79b363d0b371,Office 365 F3,16/01/2020,16/01/2021,16/05/2020,15/06/2020,Cycle fee,3.2,157,502.4,0,502.4,0,502.4,USD,Hansons.com,Office 365 F1,Office 365 F3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAEA,787357dc-936a-4b24-bc79-827d343da227,bdfa2140-d8e2-42cb-9a10-da90311a5ffb,6fbad345-b7de-42a6-b6ab-79b363d0b371,Office 365 F3,16/01/2020,16/01/2021,16/04/2020,28/04/2020,Cycle instance prorate,1.38,167,231.57,0,231.57,0,231.57,USD,Hansons.com,Office 365 F1,Office 365 F3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAEA,787357dc-936a-4b24-bc79-827d343da227,bdfa2140-d8e2-42cb-9a10-da90311a5ffb,6fbad345-b7de-42a6-b6ab-79b363d0b371,Office 365 F3,16/01/2020,16/01/2021,29/04/2020,15/05/2020,Cycle instance prorate,1.81,157,284.69,0,284.69,0,284.69,USD,Hansons.com,Office 365 F1,Office 365 F3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,157cd635-123b-401e-a17c-aec226d8b1d0,HANSONS WINDOWS AND SIDING,1473062,5.68579E+17,l1VwhAAAAAAAAAEA,787357dc-936a-4b24-bc79-827d343da227,bdfa2140-d8e2-42cb-9a10-da90311a5ffb,6fbad345-b7de-42a6-b6ab-79b363d0b371,Office 365 F3,16/01/2020,16/01/2021,16/04/2020,15/05/2020,Cycle instance prorate,-3.2,167,-534.4,0,-534.4,0,-534.4,USD,Hansons.com,Office 365 F1,Office 365 F3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,5bfb5421-6841-419b-8ce6-e3bd5254744f,Freedom Solar Services,1473062,5.68579E+17,O2ZJgwAAAAAAAAEA,8cc7f102-c43c-4960-8c9c-8f232e1025ae,ff1e751e-e923-423e-9791-67a8499044d4,2b3b8d2d-10aa-4be4-b5fd-7f2feb0c3091,Microsoft 365 E3,17/12/2019,17/12/2020,17/05/2020,16/06/2020,Cycle fee,25.6,620,15872,0,15872,0,15872,USD,freedomforever.com,Microsoft 365 E3,Microsoft 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,89a96934-8e4c-47d9-bf10-7a051459dbc4,42592d6c-df3c-4acb-bce7-d613ca0e102d,796b6b5f-613c-4e24-a17c-eba730d49c02,Office 365 E3,17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,16,350,5600,0,5600,0,5600,USD,mannmortgage.com,Office 365 E3,Office 365 E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,7cb52ad0-83be-44b1-a178-15c06afe44be,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,2,12,24,0,24,0,24,USD,mannmortgage.com,Office 365 E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,7cb52ad0-83be-44b1-a178-15c06afe44be,b044519c-3181-4ecd-804a-f37ee6adf971,a044b16a-1861-4308-8086-a3a3b506fac2,Office 365 E5,17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,26.4,12,316.8,0,316.8,0,316.8,USD,mannmortgage.com,Office 365 E5,Office 365 E5,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,5ccb1639-7dbf-4737-adbf-8f7f15ff975d,df848b55-2814-49bc-a2a6-833e8e106834,b4d4b7f4-4089-43b6-9c44-de97b760fb11,Visio Plan 2,17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,12,6,72,0,72,0,72,USD,mannmortgage.com,Visio Plan 2,Visio Plan 2,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,828fda92-d444-4a50-b8a4-00eb0c587b0c,b8a861d5-4372-415e-b0b1-e3ff299d90f8,195416c1-3447-423a-b37b-ee59a99a19c4,Exchange Online (Plan 1),17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,3.2,25,80,0,80,0,80,USD,mannmortgage.com,Exchange Online (Plan 1),Exchange Online (Plan 1),Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,a9cca4fa-4bdf-4c34-b06d-bf4b2550ffc5,004498d5-e84a-4d9d-9066-514cf4133cf4,79c29af7-3cd0-4a6f-b182-a81e31dec84e,Enterprise Mobility + Security E3,17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,7,362,2534,0,2534,0,2534,USD,mannmortgage.com,Enterprise Mobility + Security E3,Enterprise Mobility + Security E3,Monthly
f7f66891-a582-418d-999e-cb1be5354253,bcf60ece-4da7-4e2c-bf49-a5c9aff66eab,Mann Mortgage,1473062,5.68579E+17,#NAME?,ed0d515e-8871-4cc8-921b-d7ddb7d49ea7,df84e203-4072-4878-bcea-db36213a56e2,c94271d8-b431-4a25-a3c5-a57737a1c909,Microsoft 365 Audio Conferencing,17/03/2020,17/03/2021,17/05/2020,16/06/2020,Cycle fee,4,100,400,0,400,0,400,USD,mannmortgage.com,Microsoft 365 Audio Conferencing,Microsoft 365 Audio Conferencing,Monthly
